601069568,
623759361,822500186,112095871,1220505270,162748423,146101600,278972353,108134084,489982246,87818409,510639916,1067419544,324770613,1220505270,1274715223,305610360,822500186,288811689,146101600,278972353,108134084,489982246,162748423,560329672,92556746,510639916,202307054,305610360,324770613,1220505270,1274715223,1067419544,822500186,822500186
1157421739,
162748423,623759361,822500186,1220505270,112095871,1067419544,146101600,623759361,108134084,489982246,278972353,560329672,92556746,510639916,202307054,305610360,324770613,1220505270,1274715223,1067419544,822500186
177584156,27618505,342894187,2441603358,342894187,37036390,284955639
48058397,
23128095,
719808859,
94021685,
156950586,
338985020,342894187,23317826
198035525,356270466,359910629
186669131,
183490646,64380320
149936221,
17999966,342894187
2465241191,
302903400,
44652649,
75460717,
1020121202,
221706364,231653036,335885581
623768256,
25034887,31847187
2525581453,
232526531,428094568,2458506090,1092379644
254259362,1720314594,1460701506,2662422787,359910629,2205055431,169051522,729747830,28674722,308850138,2578897435,529104828,1720314594
87818409,146101600,278972353,108134084,489982246,623759361,510639916,1067419544,324770613,1220505270,1274715223,305610360,822500186,418974849,517842470,45013575
1903712426,
445554861,
1073211570,
73975994,
34586817,
283396811,
570300619,
2611876044,
343894228,
341555414,1354570123,244688535
1162133725,
207904996,274639464
537546987,
2488492278,
92578044,244688535,16799023,115388177,1315370654
328714498,
2662422787,89964115,254259362,359910629,2205055431,1460701506,169051522,729747830,28674722,308850138,2578897435,529104828
493086082,2489019913,78416471,335837124,742993460,379969920,335837124,742993460,379969920
2441603358,342894187,177584156
339822881,
164856101,
489982246,1067419544,146101600,278972353,108134084,623759361,87818409,510639916,1067419544,324770613,1220505270,1274715223,305610360,822500186,560329672,822500186,146101600,623759361,278972353,108134084,162748423,560329672,92556746,510639916,202307054,305610360,324770613,1220505270,1274715223,1067419544,822500186
2295118128,1735443122
32485683,1092378031,101525412,336161318,37036390,19349167,2679535350,16799023
85913912,
382185785,974735124,1460701506,1381926373
1460701506,509055792,3715051,19322067,975841634,89964115,74323323,336161318,210473815,254259362,2662422787,359910629,2205055431,169051522,729747830,28674722,308850138,2578897435,529104828,382185785,1381926373
1354570123,140631752,237044540,341555414,244688535,263774154,2197814987,104257139,1316467338,263774154
1171687771,
975841634,263774154,1460701506,89964115,74323323,336161318,210473815,829830162
37036390,32485683,101525412,1092378031,336161318,19349167,177584156,284955639
729747830,254259362,2662422787,359910629,2205055431,1460701506,169051522,28674722,308850138,2578897435,529104828
588202362,
379969920,742993460,2704425999,493086082,493086082,101525412,244688535,418974849,263774154
33884545,
356270466,359910629,198035525
36215179,
16597389,
894024079,
498618776,
107191365,
251093414,
154479024,
493525747,
74492340,
366281144,245320407,244688535,237044540,101525412,263774154,101525412,1316467338,244688535,140631752,263774154,2578897435,271787365,20781527,263774154,244688535,38919776,418974849,101525412,1316467338,244688535,263774154,1316467338
589113785,
839721307,
111186363,418974849,6721522,336161318
130781634,
2461065669,
708235718,154049219
2205055431,1460701506,2662422787,359910629,254259362,169051522,729747830,28674722,308850138,2578897435,529104828,2665788800,247910313,154716979,214922288
117797322,
16425419,
153348563,1049652504
358869461,564725304
2168332758,2679535350
20781527,140631752,366281144,263774154,2578897435,271787365,17965523,132179181,16799023
537987546,
47617445,
18295206,
2407664102,
138326506,140631752,742993460
5145071,
100542966,3715051
15763959,
532611579,
349084165,
1968431630,
191662607,
106891797,356167207
244947480,
2578897435,140631752,366281144,263774154,271787365,20781527,254259362,2662422787,359910629,2205055431,1460701506,169051522,729747830,28674722,308850138,529104828
1174417952,21891765
428708272,
336161318,263774154,32485683,101525412,1092378031,37036390,19349167,263774154,975841634,89964115,1460701506,74323323,210473815,603085604,19349167,17965523,245320407,1092378031,16466943,111186363,1126211065,1381926373,536102733,340435921,431773266,279160522
29465136,
32279102,127659284
45013575,57333011,742993460,57333011,742993460,1257618090,87818409,742993460
78416471,2489019913,493086082,335837124,742993460
1086992994,
263981499,21891765
274639464,207904996
50651755,
99402348,
569506413,457209302
43182702,
153819759,
112095871,623759361,822500186,1220505270,162748423,1067419544,92556746
1316467338,366281144,263774154,101525412,244688535,263774154,2197814987,1354570123,104257139,38919776,418974849,101525412,263774154,244688535,366281144,366281144
887163673,
145300122,
28674722,254259362,2662422787,359910629,2205055431,1460701506,169051522,729747830,308850138,2578897435,529104828,263774154
60940059,
2237364901,
288811689,1067419544,106398633,92556746,146101600,623759361
1257618090,45013575
178432683,
497132205,239471570
14897840,
1735443122,2295118128
21891765,1174417952,263981499
1536724363,
16007872,
154049219,708235718
39174857,
61481674,38919776,917531424,263774154
1157751499,
245320407,366281144,244688535,2197814987,603085604,336161318,19349167,17965523,1092378031,16466943
603085604,336161318,19349167,17965523,245320407,1092378031,16466943
1720314594,254259362,254259362
90966761,
745689836,
24842995,244688535
2370329336,2370278898,2370314035,2370303445,2370316214
1444844330,
2472016639,
230859523,27618505
31847187,25034887
58573593,
1427077915,
68700959,
917531424,61481674,263774154
349287204,
61162279,
16042794,
509055792,1460701506,3715051,19322067,418974849,271787365,244688535
154716979,2665788800,247910313,2205055431,214922288
324770613,146101600,278972353,108134084,489982246,623759361,87818409,510639916,1067419544,1220505270,1274715223,305610360,822500186,146101600,623759361,278972353,108134084,489982246,162748423,560329672,92556746,510639916,202307054,305610360,1220505270,1274715223,1067419544,822500186
211964727,
237044540,140631752,1354570123,366281144,101525412
550003530,
614468428,
548791119,386566111
421047121,
210473815,975841634,89964115,74323323,1460701506,336161318
822500186,394155873,623759361,112095871,1220505270,162748423,146101600,278972353,108134084,489982246,623759361,87818409,510639916,1067419544,324770613,1220505270,1274715223,305610360,560329672,489982246,1067419544,146101600,623759361,278972353,108134084,489982246,162748423,560329672,92556746,510639916,202307054,305610360,324770613,1220505270,1274715223,1067419544,623759361
2323540830,
525800288,17965523,65967525,271527623
2458506090,428094568,232526531,1092379644
20980592,
2373735295,263774154,16799023
327820192,
25152422,
106398633,1067419544,1067419544,146101600,92556746,288811689
430787499,1670888610
1449165746,
560329672,822500186,489982246,146101600,623759361,278972353,108134084,489982246,162748423,92556746,510639916,202307054,305610360,324770613,1220505270,1274715223,1067419544,822500186
255681484,
340435921,829830162,431773266,279160522,336161318
239471570,497132205
16552921,
14810076,
104575967,
256080867,453717499
80669530,
284955639,177584156,37036390
1092379644,428094568,2458506090,232526531
16466943,603085604,336161318,19349167,17965523,245320407,1092378031
2704425999,379969920,742993460
21212176,
829830162,340435921,975841634
21638168,
1528671259,
245408797,
328608798,38919776,244688535
266200103,
969534506,
1002474541,742993460
214922288,2665788800,247910313,154716979,2205055431
703050805,2468904438,2468904438
574446648,
219276128,
2269619268,88999180
318110789,
884304968,
164299852,
2515397712,127788625,386436213
1274715223,146101600,278972353,108134084,489982246,623759361,87818409,510639916,1067419544,324770613,1220505270,305610360,822500186,146101600,623759361,278972353,108134084,489982246,162748423,560329672,92556746,510639916,202307054,305610360,324770613,1220505270,1067419544,822500186
76969053,
124161120,
428094568,2458506090,232526531,1092379644
386436213,2515397712,127788625
418974849,38919776,6721522,111186363,87818409,517842470,263774154,509055792,271787365,244688535,38919776,101525412,1316467338,244688535,366281144,263774154,379969920,263774154
961934473,
259814558,
1670888610,430787499
235276827,
361170084,
487482535,
183767243,230526175
72836294,
102270151,1067419544,146101600,1220505270
27618505,177584156,230859523
261838027,
19322067,509055792,1460701506,3715051
230526175,183767243
359910629,1460701506,2662422787,2205055431,254259362,169051522,729747830,28674722,308850138,2578897435,529104828,356270466,198035525
132179181,263774154,16799023,17965523,20781527
390171886,
2284237477,
449926355,
104262901,
36652279,
31216892,24352352,342894187
38180097,
215672072,
88999180,2269619268
335885581,231653036,231653036,221706364,214908555,1267836541
57333011,45013575,45013575
127659284,32279102
845268246,
1049652504,153348563
1688661278,
90578209,
272432418,
145104166,
16799023,92578044,244688535,2373735295,249022032,263774154,32485683,17965523,132179181,20781527
2216172850,
14857525,
306455874,
91393353,
1262288203,
146101600,1067419544,1220505270,102270151,278972353,108134084,489982246,623759361,87818409,510639916,1067419544,324770613,1220505270,1274715223,305610360,822500186,1067419544,106398633,92556746,288811689,263774154,623759361,278972353,108134084,489982246,162748423,560329672,92556746,510639916,202307054,305610360,324770613,1220505270,1274715223,1067419544,822500186
271787365,140631752,366281144,263774154,2578897435,20781527,509055792,418974849,244688535
134526316,
74323323,34002725,975841634,89964115,1460701506,336161318,210473815
111250814,
2665788800,214922288,247910313,154716979,2205055431
169051522,254259362,2662422787,359910629,2205055431,1460701506,729747830,28674722,308850138,2578897435,529104828
90541444,
66952587,
1088099732,
207459741,
424598943,
64380320,183490646
716660131,
65967525,525800288,17965523,271527623
1092378031,32485683,101525412,336161318,37036390,19349167,25067168,603085604,336161318,19349167,17965523,245320407,16466943
95638967,
92556746,1067419544,112095871,1067419544,106398633,146101600,288811689,146101600,623759361,278972353,108134084,489982246,162748423,560329672,510639916,202307054,305610360,324770613,1220505270,1274715223,1067419544,822500186
366249207,
95448533,
457209302,569506413
308850138,254259362,2662422787,359910629,2205055431,1460701506,169051522,729747830,28674722,2578897435,529104828
143015389,
1381926373,382185785,1460701506,1126211065,336161318
526579281,
218797650,
202307054,146101600,623759361,278972353,108134084,489982246,162748423,560329672,92556746,510639916,305610360,324770613,1220505270,1274715223,1067419544,822500186
289629680,
2370278898,2370329336,2370314035,2370303445,2370316214
2468904438,703050805,703050805
247910313,2665788800,214922288,154716979,2205055431
1126211065,1381926373,336161318
453717499,256080867
437984773,
24343809,
81884680,
2489019913,742993460,493086082,335837124,78416471
956452369,
329231890,
923307548,
241858080,
517842470,418974849,87818409
356167207,106891797
169670184,
742993460,379969920,2704425999,2489019913,493086082,335837124,78416471,1002474541,45013575,493086082,335837124,45013575,140631752,138326506,45013575
564725304,358869461
24352352,342894187,31216892
1453932110,
249022032,263774154,16799023
127788625,2515397712,386436213
431773266,340435921,279160522,336161318
89964115,975841634,74323323,1460701506,336161318,210473815,2662422787
38813274,
38919776,61481674,328608798,244688535,418974849,418974849,101525412,1316467338,244688535,366281144,263774154
120178273,
342894187,338985020,177584156,2441603358,177584156,24352352,31216892,17999966,214908555
164693617,25067168,263774154
104257139,263774154,2197814987,1354570123,1316467338
305610360,146101600,278972353,108134084,489982246,623759361,87818409,510639916,324770613,1220505270,1274715223,1067419544,822500186,146101600,623759361,278972353,108134084,489982246,162748423,560329672,92556746,510639916,202307054,324770613,1220505270,1274715223,1067419544,822500186
14276218,
124262013,
82114176,
49622659,
214908555,342894187,335885581,1267836541
14169740,
381159056,
17643154,
189521558,
244688535,366281144,245320407,1354570123,341555414,366281144,263774154,101525412,1316467338,24842995,92578044,16799023,140631752,263774154,263774154,38919776,328608798,263774154,263774154,263774154,509055792,418974849,271787365,366281144,263774154,38919776,418974849,101525412,1316467338,366281144,263774154,379969920,101525412
1315370654,115388177,92578044
25067168,1092378031,164693617,263774154
2370303445,2370329336,2370278898,2370314035,2370316214
231653036,335885581,221706364,335885581
19349167,32485683,101525412,336161318,37036390,1092378031,603085604,336161318,1092378031,17965523,245320407,16466943
1220505270,1067419544,146101600,102270151,623759361,822500186,112095871,162748423,146101600,278972353,108134084,489982246,623759361,87818409,510639916,1067419544,324770613,1274715223,305610360,822500186,146101600,623759361,278972353,108134084,489982246,162748423,560329672,92556746,510639916,202307054,305610360,324770613,1274715223,1067419544,822500186
11616202,
108134084,146101600,278972353,489982246,623759361,87818409,510639916,1067419544,324770613,1220505270,1274715223,305610360,822500186,146101600,623759361,278972353,489982246,162748423,560329672,92556746,510639916,202307054,305610360,324770613,1220505270,1274715223,1067419544,822500186
271527623,525800288,17965523,65967525
140631752,1354570123,237044540,263774154,3715051,263774154,244688535,366281144,263774154,2578897435,271787365,20781527,138326506,742993460,34002725
279160522,340435921,431773266,336161318
2197814987,245320407,263774154,1354570123,104257139,1316467338
187252438,
38647512,
1597519580,
156651229,
23054053,
1267836541,214908555,335885581
1413275376,
14071538,
2679535350,32485683,2168332758
459377279,263774154
7309052,
22015957,
491611905,
709222155,
115388177,92578044,1315370654
213278482,
974735124,382185785
866234138,
128679707,263774154
167915295,
34002725,74323323,263774154,263774154,140631752
775479078,
531148586,
510639916,146101600,278972353,108134084,489982246,623759361,87818409,1067419544,324770613,1220505270,1274715223,305610360,822500186,146101600,623759361,278972353,108134084,489982246,162748423,560329672,92556746,202307054,305610360,324770613,1220505270,1274715223,1067419544,822500186
2370314035,2370329336,2370278898,2370303445,2370316214
24274741,
18915145,
302860106,
536102733,336161318
789454680,
39219035,
394155873,822500186
68122494,
23317826,338985020
268128144,
1067419544,489982246,146101600,1220505270,102270151,106398633,146101600,278972353,108134084,489982246,623759361,87818409,510639916,324770613,1220505270,1274715223,305610360,822500186,92556746,112095871,146101600,106398633,92556746,288811689,162748423,822500186,146101600,623759361,278972353,108134084,489982246,162748423,560329672,92556746,510639916,202307054,324770613,1220505270,1274715223,305610360,822500186
257349536,
101525412,366281144,237044540,366281144,263774154,1316467338,244688535,263774154,1092378031,32485683,336161318,37036390,19349167,38919776,418974849,1316467338,244688535,366281144,263774154,379969920,244688535
233271209,
2370316214,2370329336,2370278898,2370314035,2370303445
529104828,263774154,254259362,2662422787,359910629,2205055431,1460701506,169051522,729747830,28674722,308850138,2578897435
17741758,
278972353,146101600,623759361,108134084,489982246,87818409,510639916,1067419544,324770613,1220505270,1274715223,305610360,822500186,146101600,623759361,108134084,489982246,162748423,560329672,92556746,510639916,202307054,305610360,324770613,1220505270,1274715223,1067419544,822500186
76009410,
335837124,2489019913,493086082,742993460,78416471,493086082,742993460
263774154,140631752,3715051,975841634,366281144,1316467338,101525412,244688535,34002725,132179181,140631752,244688535,529104828,101525412,336161318,244688535,2373735295,244688535,140631752,366281144,2578897435,271787365,20781527,336161318,249022032,16799023,1316467338,2197814987,1354570123,104257139,1354570123,418974849,917531424,61481674,28674722,244688535,34002725,459377279,244688535,128679707,366281144,244688535,38919776,418974849,101525412,1316467338,244688535,366281144,25067168,164693617,146101600,379969920,418974849
17965523,3497941,603085604,336161318,19349167,245320407,1092378031,16466943,525800288,65967525,271527623,16799023,132179181,20781527
3497941,17965523
1090381783,
65843163,
386566111,548791119
3715051,140631752,263774154,509055792,1460701506,19322067,100542966
6721522,418974849,111186363
15194107,
1664266238,
